rank,country,country_iso3,region,year,hno_year,sector_label,need_method,need_selection,source_file,people_in_need,requirements_usd,funding_usd,funding_pct,appeal_names,appeal_types,has_hrp_record,has_active_hrp,active_hrp_count,active_hrp_names,active_hrp_codes,active_hrp_types,hrp_status,cbpf_budget_usd,cbpf_projects,cbpf_per_person_in_need,cbpf_mapping_confidence,cbpf_country_source,population_baseline,population_reference_year,pin_population_share,population_source,severity_scale,severity_rank,severity_context,severity_source,sector_count,sector_requirements_usd,sector_funding_usd,sector_median_funding_pct,worst_sector,worst_sector_funding_pct,worst_sector_gap_usd,incoming_total_usd,incoming_flow_records,incoming_source_count,top_donor,top_donor_usd,top_donor_share,outgoing_total_usd,outgoing_flow_records,outgoing_recipient_count,top_recipient,top_recipient_usd,top_recipient_share,overlooked_score,overlooked_level,underfunded_years_last_3,observed_funding_years_last_3,confidence,data_quality_flags,supplemental_data_flags,lat,lon,explanation
1,Ethiopia,ETH,East Africa,2024,2024,Protection (overall),national_hno_record,intersectoral_or_plan_caseload_hno,hpc_hno_2024.csv,14162123.37,3691808610.0,1048432841.0,0.28398894735770175,Ethiopia Humanitarian Response Plan 2024; Regional Migrant Response Plan for Horn of Africa to Yemen and Southern Africa 2024; South Sudan Regional Refugee Response Plan 2024; Sudan Emergency: Regional Refugee Response Plan 2024,Humanitarian response plan; Regional response plan,True,True,4,Ethiopia Humanitarian Response Plan 2024; Regional Migrant Response Plan for Horn of Africa to Yemen and Southern Africa 2024; South Sudan Regional Refugee Response Plan 2024; Sudan Emergency: Regional Refugee Response Plan 2024,HETH24; RETHKENUGA24; RRHOAY24; RRSDN24,cluster; sector,active_hrp,61381768.82,71.0,4.334220739103758,medium_alias_table,pooledfundname_alias_table,102536651.0,2022,0.13811767043181467,Central Statistics Agency (CSA),0.47368421052631576,11.0,PIN is 13.8% of the COD admin0 population baseline.,HNO PIN / COD admin0 population baseline,16,3235782784.0,831133513.0,0.29396791261071026,Protection - Child Protection,0.10816245346082247,84317889.0,19035144,35,8,European Commission's Humanitarian Aid and Civil Protection Department,6907278,0.3628697529159748,2024742.0,2.0,1.0,United Nations High Commissioner for Refugees,2024742.0,1.0,75.81694298272413,Very High,2,3,High,ok,ok,9.145,40.4897,"Ethiopia ranks Very High because it has 14,162,123 people in need, 28% funded, and $61,381,769 in mapped CBPF allocations for the selected year. It was below the chronic funding threshold in 2 of the last 3 observed funding years. COD admin0 data puts PIN at 13.8% of the population baseline. It has an active HRP in 2024; matched FTS funding coverage is 28% funded. The available need-intensity context ranks at percentile 47% based on HNO PIN divided by COD admin0 population. The lowest matched sector funding coverage is Protection - Child Protection at 10.8%. The largest single-country incoming flow source accounts for 36.3% of matched paid/commitment flow detail."
2,Myanmar,MMR,Asia-Pacific,2024,2024,Protection (overall),national_hno_record,intersectoral_or_plan_caseload_hno,hpc_hno_2024.csv,12239518.0,993548103.0,395530736.0,0.398099231235712,Myanmar Humanitarian Needs and Response Plan 2024,Humanitarian needs and response plan,True,True,1,Myanmar Humanitarian Needs and Response Plan 2024,HMMR24,Humanitarian needs and response plan,active_hrp,24850094.73,43.0,2.030316449552997,medium_alias_table,pooledfundname_alias_table,,,,,,,No local INFORM/IPC/IDP severity file or COD baseline matched this row.,No local INFORM/IPC/IDP severity source matched,11,993548103.0,288366491.0,0.29223073338912675,Protection - Mine Action,0.08058991561558876,30834256.0,2679747,19,2,European Commission's Humanitarian Aid and Civil Protection Department,1532495,0.5718804797617089,1147252.0,7.0,2.0,National NGOs (Confidential),682373.0,0.5947891134641735,70.04751921910722,High,1,3,High,ok,no_cod_population_baseline,21.9162,95.956,"Myanmar ranks High because it has 12,239,518 people in need, 40% funded, and $24,850,095 in mapped CBPF allocations for the selected year. It was below the chronic funding threshold in 1 of the last 3 observed funding years. It has an active HRP in 2024; matched FTS funding coverage is 40% funded. The lowest matched sector funding coverage is Protection - Mine Action at 8.1%. The largest single-country incoming flow source accounts for 57.2% of matched paid/commitment flow detail."
3,Syrian Arab Republic,SYR,Middle East,2024,2024,Protection (overall),national_hno_record,intersectoral_or_plan_caseload_hno,hpc_hno_2024.csv,15305903.0,4209822792.0,1566654498.0,0.3721426234323072,Inter-Agency Emergency Appeal for the Influx from Lebanon to Syria 2024; Syrian Arab Republic Humanitarian Response Plan 2024,Humanitarian response plan; Other,True,True,2,Inter-Agency Emergency Appeal for the Influx from Lebanon to Syria 2024; Syrian Arab Republic Humanitarian Response Plan 2024,HSYR24; OSYR24,sector,active_hrp,103686413.8,124.0,6.774276159988731,medium_alias_table,pooledfundname_alias_table,,,,,,,No local INFORM/IPC/IDP severity file or COD baseline matched this row.,No local INFORM/IPC/IDP severity source matched,16,4209822791.0,1180944314.0,0.26122417313500323,Logistics,0.047759829740761726,7317282.0,31908177,56,5,European Commission's Humanitarian Aid and Civil Protection Department,14290595,0.4478662319066363,8439588.0,24.0,11.0,Agency for Technical Cooperation and Development,2426565.0,0.28752173684307814,67.363101080859,High,1,3,High,ok,no_cod_population_baseline,34.8021,38.9968,"Syrian Arab Republic ranks High because it has 15,305,903 people in need, 37% funded, and $103,686,414 in mapped CBPF allocations for the selected year. It was below the chronic funding threshold in 1 of the last 3 observed funding years. It has an active HRP in 2024; matched FTS funding coverage is 37% funded. The lowest matched sector funding coverage is Logistics at 4.8%. The largest single-country incoming flow source accounts for 44.8% of matched paid/commitment flow detail."
4,Venezuela (Bolivarian Republic of),VEN,Latin America and Caribbean,2024,2024,Protección (total),national_hno_record,intersectoral_or_plan_caseload_hno,hpc_hno_2024.csv,4425474.0,617034811.0,173951431.0,0.2819151008969573,Venezuela Plan de Respuesta Humanitaria 2024,Humanitarian response plan,True,True,1,Venezuela Plan de Respuesta Humanitaria 2024,HVEN24,cluster,active_hrp,12613729.78,21.0,2.8502550867997414,medium_alias_table,pooledfundname_alias_table,27225775.0,2011,0.16254721858239113,Instituto Nacional de Estadística (INE),0.5263157894736842,10.0,PIN is 16.3% of the COD admin0 population baseline.,HNO PIN / COD admin0 population baseline,10,617034808.0,160103363.0,0.1736222948381012,Emergency Shelter and NFI,0.07601338695343737,44445933.0,7128824,45,3,European Commission's Humanitarian Aid and Civil Protection Department,5651626,0.7927851774710668,277776.0,2.0,1.0,United Nations Population Fund,277776.0,1.0,60.6604558109094,High,2,3,High,ok,ok,6.4238,-66.5897,"Venezuela (Bolivarian Republic of) ranks High because it has 4,425,474 people in need, 28% funded, and $12,613,730 in mapped CBPF allocations for the selected year. It was below the chronic funding threshold in 2 of the last 3 observed funding years. COD admin0 data puts PIN at 16.3% of the population baseline. It has an active HRP in 2024; matched FTS funding coverage is 28% funded. The available need-intensity context ranks at percentile 53% based on HNO PIN divided by COD admin0 population. The lowest matched sector funding coverage is Emergency Shelter and NFI at 7.6%. The largest single-country incoming flow source accounts for 79.3% of matched paid/commitment flow detail."
5,Honduras,HND,Latin America and Caribbean,2024,2024,PIN Target Intersectorial,national_hno_record,max_reported_pin_no_intersectoral,hpc_hno_2024.csv,2800000.0,203159869.0,65365340.0,0.3217433655659622,Honduras Necesidades Humanitarias y Plan de Respuesta 2024,Humanitarian needs and response plan,True,True,1,Honduras Necesidades Humanitarias y Plan de Respuesta 2024,HHND24,Humanitarian needs and response plan,active_hrp,0.0,0.0,0.0,not_applicable_no_mapped_allocation,no_mapped_cbpf_allocation,9892674.0,2024,0.2830377307490371,Instituto Nacional de Estadística - INE,0.8421052631578947,4.0,PIN is 28.3% of the COD admin0 population baseline.,HNO PIN / COD admin0 population baseline,10,203159869.0,64768060.0,0.2754159261204825,Coordination and support services,0.0,385000.0,288156,7,1,European Commission's Humanitarian Aid and Civil Protection Department,288156,1.0,,,,,,,55.18558252751761,High,2,3,High,no_mapped_cbpf_allocation,ok,15.2,-86.2419,"Honduras ranks High because it has 2,800,000 people in need, 32% funded, and $0 in mapped CBPF allocations for the selected year. It was below the chronic funding threshold in 2 of the last 3 observed funding years. COD admin0 data puts PIN at 28.3% of the population baseline. It has an active HRP in 2024; matched FTS funding coverage is 32% funded. The available need-intensity context ranks at percentile 84% based on HNO PIN divided by COD admin0 population. The lowest matched sector funding coverage is Coordination and support services at 0.0%. The largest single-country incoming flow source accounts for 100.0% of matched paid/commitment flow detail."
6,El Salvador,SLV,Latin America and Caribbean,2024,2024,Protección (total),national_hno_record,intersectoral_or_plan_caseload_hno,hpc_hno_2024.csv,754666.0,86585525.0,26107882.0,0.3015270970523075,El Salvador Plan de Respuesta Humanitaria 2024,Humanitarian response plan,True,True,1,El Salvador Plan de Respuesta Humanitaria 2024,HSLV24,cluster,active_hrp,0.0,0.0,0.0,not_applicable_no_mapped_allocation,no_mapped_cbpf_allocation,6350969.0,2024,0.11882690657126495,El Salvador UNFPA country office and Dirección General de Estarística y Censos (DIGESTYC),0.3684210526315789,13.0,PIN is 11.9% of the COD admin0 population baseline.,HNO PIN / COD admin0 population baseline,11,86585525.0,21347693.0,0.1561439157077187,Protection - Gender-Based Violence,0.0,6200000.0,154275,7,1,European Commission's Humanitarian Aid and Civil Protection Department,154275,1.0,,,,,,,44.440989240358974,Moderate,3,3,High,no_mapped_cbpf_allocation,ok,13.7942,-88.8965,"El Salvador ranks Moderate because it has 754,666 people in need, 30% funded, and $0 in mapped CBPF allocations for the selected year. It was below the chronic funding threshold in 3 of the last 3 observed funding years. COD admin0 data puts PIN at 11.9% of the population baseline. It has an active HRP in 2024; matched FTS funding coverage is 30% funded. The available need-intensity context ranks at percentile 37% based on HNO PIN divided by COD admin0 population. The lowest matched sector funding coverage is Protection - Gender-Based Violence at 0.0%. The largest single-country incoming flow source accounts for 100.0% of matched paid/commitment flow detail."
7,Mozambique,MOZ,Southern Africa,2024,2024,Protection (overall),national_hno_record,intersectoral_or_plan_caseload_hno,hpc_hno_2024.csv,1424507.0,502445224.0,195747004.0,0.38958874450361974,Mozambique Drought Flash Appeal 2024; Mozambique Humanitarian Needs and Response Plan 2024,Flash appeal; Humanitarian needs and response plan,True,True,2,Mozambique Drought Flash Appeal 2024; Mozambique Humanitarian Needs and Response Plan 2024,FMOZ24; HMOZ24,Humanitarian needs and response plan; cluster,active_hrp,0.0,0.0,0.0,not_applicable_no_mapped_allocation,no_mapped_cbpf_allocation,35163992.0,2025,0.040510389150355854, Mozambique INE (Instituto Nacional de Estatistica),0.15789473684210525,17.0,PIN is 4.1% of the COD admin0 population baseline.,HNO PIN / COD admin0 population baseline,13,502445224.0,171205863.0,0.3194153548387097,Education,0.10302743685135365,19922628.0,4379171,12,3,"United Kingdom, Government of",2512903,0.5738307547250382,246572.0,4.0,2.0,International NGOs (Confidential),221572.0,0.8986097367097643,40.98944805407617,Moderate,2,3,High,no_mapped_cbpf_allocation,ok,-18.6657,35.5296,"Mozambique ranks Moderate because it has 1,424,507 people in need, 39% funded, and $0 in mapped CBPF allocations for the selected year. It was below the chronic funding threshold in 2 of the last 3 observed funding years. COD admin0 data puts PIN at 4.1% of the population baseline. It has an active HRP in 2024; matched FTS funding coverage is 39% funded. The available need-intensity context ranks at percentile 16% based on HNO PIN divided by COD admin0 population. The lowest matched sector funding coverage is Education at 10.3%. The largest single-country incoming flow source accounts for 57.4% of matched paid/commitment flow detail."
